date,site,rainfall,tasmax,tasmin,tasmax_adj,tasmin_adj,Tmean,GDD,cumGDD
2025-04-21,Hazelrigg,2.399169922,12.55810547,7.448730469,12.55810547,7.448730469,10.0034179695,6.003417969499999,362.574584965
2025-04-22,Hazelrigg,0.114257813,14.71777344,5.176025391,14.71777344,5.176025391,9.946899415499999,5.946899415499999,368.5214843805
2025-04-23,Hazelrigg,0,15.96630859,7.385253906,15.96630859,7.385253906,11.675781248,7.675781248,376.1972656285
2025-04-24,Hazelrigg,0.004150391,15.81811523,5.392578125,15.81811523,5.392578125,10.6053466775,6.6053466775,382.802612306
2025-04-25,Hazelrigg,0,14.75561523,5.727050781,14.75561523,5.727050781,10.2413330055,6.2413330055,389.0439453115
2025-04-26,Hazelrigg,0.002685547,15.13891602,8.73828125,15.13891602,8.73828125,11.938598635,7.938598635,396.9825439465
2025-04-27,Hazelrigg,0,16.00610352,7.437011719,16.00610352,7.437011719,11.7215576195,7.7215576195,404.704101566
2025-04-28,Hazelrigg,0,18.1862793,9.227050781,18.1862793,9.227050781,13.706665040499999,9.706665040499999,414.4107666065
2025-04-29,Hazelrigg,0,22.32910156,10.15185547,22.32910156,10.15185547,16.240478515,12.240478515,426.6512451215
2025-04-30,Hazelrigg,0,22.94140625,8.918457031,22.94140625,8.918457031,15.929931640500001,11.929931640500001,438.581176762
2025-05-01,Hazelrigg,0,20.29638672,9.648193359,20.29638672,9.648193359,14.9722900395,10.9722900395,449.5534668015
2025-05-02,Hazelrigg,0.019287109,15.91577148,6.673828125,15.91577148,6.673828125,11.2947998025,7.2947998025,456.848266604
2025-05-03,Hazelrigg,0.023925781,16.24633789,5.765136719,16.24633789,5.765136719,11.0057373045,7.0057373045,463.8540039085
2025-05-04,Hazelrigg,9.77e-4,12.44042969,6.671630859,12.44042969,6.671630859,9.5560302745,5.556030274499999,469.410034183
2025-05-05,Hazelrigg,0,13.61572266,3.069091797,13.61572266,4,8.80786133,4.80786133,474.217895513
2025-05-06,Hazelrigg,0,14.03857422,1.278320313,14.03857422,4,9.01928711,5.0192871100000005,479.237182623
2025-05-07,Hazelrigg,0,14.94116211,6.203369141,14.94116211,6.203369141,10.5722656255,6.5722656255,485.8094482485
2025-05-08,Hazelrigg,0,15.1796875,4.786621094,15.1796875,4.786621094,9.983154297,5.9831542970000005,491.7926025455
2025-05-09,Hazelrigg,0,17.16186523,3.978027344,17.16186523,4,10.580932615,6.580932615,498.3735351605
2025-05-10,Hazelrigg,0,21.62182617,9.333007813,21.62182617,9.333007813,15.4774169915,11.4774169915,509.850952152
2025-05-11,Hazelrigg,0,23.05053711,10.70996094,23.05053711,10.70996094,16.880249025,12.880249025000001,522.731201177
2025-05-12,Hazelrigg,0,24.82446289,13.35351563,24.82446289,13.35351563,19.088989259999998,15.088989259999998,537.820190437
2025-05-13,Hazelrigg,0,22.48193359,12.85302734,22.48193359,12.85302734,17.667480465,13.667480465,551.487670902
2025-05-14,Hazelrigg,0,19.30493164,7.439208984,19.30493164,7.439208984,13.372070312,9.372070312,560.859741214
2025-05-15,Hazelrigg,0,19.06982422,5.598632813,19.06982422,5.598632813,12.334228516500001,8.334228516500001,569.1939697305
2025-05-16,Hazelrigg,0,21.60791016,5.107910156,21.60791016,5.107910156,13.357910158,9.357910158,578.5518798885
2025-05-17,Hazelrigg,0,19.73193359,6.227294922,19.73193359,6.227294922,12.979614256,8.979614256,587.5314941445
2025-05-18,Hazelrigg,0,20.10791016,5.533447266,20.10791016,5.533447266,12.820678713,8.820678713,596.3521728575
2025-05-19,Hazelrigg,9.77e-4,18.28759766,7.758544922,18.28759766,7.758544922,13.023071290999999,9.023071290999999,605.3752441485
2025-05-20,Hazelrigg,0,18.35986328,6.057128906,18.35986328,6.057128906,12.208496092999999,8.208496092999999,613.5837402415
2025-05-21,Hazelrigg,0,20.18115234,7.635009766,20.18115234,7.635009766,13.908081053,9.908081053,623.4918212945
2025-05-22,Hazelrigg,0,15.85424805,8.31640625,15.85424805,8.31640625,12.085327150000001,8.085327150000001,631.5771484445
2025-05-23,Hazelrigg,14.56298828,17.3359375,4.487060547,17.3359375,4.487060547,10.9114990235,6.911499023499999,638.488647468
2025-05-24,Hazelrigg,5.894775391,17.38500977,11.57788086,17.38500977,11.57788086,14.481445315,10.481445315,648.970092783
2025-05-25,Hazelrigg,1.655517578,14.91699219,11.19262695,14.91699219,11.19262695,13.05480957,9.05480957,658.024902353
2025-05-26,Hazelrigg,21.0847168,13.61010742,9.493408203,13.61010742,9.493408203,11.5517578115,7.5517578115,665.5766601645
2025-05-27,Hazelrigg,2.411376953,12.70336914,10.12109375,12.70336914,10.12109375,11.412231445,7.412231445,672.9888916095
2025-05-28,Hazelrigg,14.26660156,15.30322266,8.129638672,15.30322266,8.129638672,11.716430666,7.716430666000001,680.7053222755
2025-05-29,Hazelrigg,6.0703125,15.62915039,10.84155273,15.62915039,10.84155273,13.23535156,9.23535156,689.9406738355
2025-05-30,Hazelrigg,0.332763672,18.08325195,13.23535156,18.08325195,13.23535156,15.659301755000001,11.659301755000001,701.5999755905
2025-05-31,Hazelrigg,0.002197266,18.05102539,11.50683594,18.05102539,11.50683594,14.778930665,10.778930665,712.3789062555
2025-06-01,Hazelrigg,0.922363281,15.37988281,10.46362305,15.37988281,10.46362305,12.92175293,8.92175293,721.3006591855
2025-06-02,Hazelrigg,14.04345703,15.27197266,9.364501953,15.27197266,9.364501953,12.318237306499999,8.318237306499999,729.618896492
2025-06-03,Hazelrigg,1.300292969,14.78540039,9.241455078,14.78540039,9.241455078,12.013427734,8.013427734,737.632324226
2025-06-04,Hazelrigg,8.400878906,14.57128906,8.903320313,14.57128906,8.903320313,11.7373046865,7.7373046865,745.3696289125
2025-06-05,Hazelrigg,11.12475586,15.74145508,10.38696289,15.74145508,10.38696289,13.064208985,9.064208985,754.4338378975
2025-06-06,Hazelrigg,17.40185547,14.05688477,8.376220703,14.05688477,8.376220703,11.216552736499999,7.216552736499999,761.650390634
2025-06-07,Hazelrigg,7.040039063,13.12475586,8.475341797,13.12475586,8.475341797,10.8000488285,6.8000488285,768.4504394625
2025-06-08,Hazelrigg,1.421875,14.14379883,7.272949219,14.14379883,7.272949219,10.7083740245,6.708374024499999,775.158813487
2025-06-09,Hazelrigg,31.80273438,14.56445313,9.218261719,14.56445313,9.218261719,11.8913574245,7.891357424500001,783.0501709115
2025-06-10,Hazelrigg,2.44e-4,17.38647461,11.24633789,17.38647461,11.24633789,14.31640625,10.31640625,793.3665771615
2025-06-11,Hazelrigg,2.44e-4,23.78588867,7.335693359,23.78588867,7.335693359,15.5607910145,11.5607910145,804.927368176
2025-06-12,Hazelrigg,0.001220703,22.14501953,12.38842773,22.14501953,12.38842773,17.26672363,13.266723630000001,818.194091806
2025-06-13,Hazelrigg,31.4621582,20.56494141,14.96533203,20.56494141,14.96533203,17.76513672,13.765136720000001,831.959228526
2025-06-14,Hazelrigg,1.111816406,18.83691406,12.5456543,18.83691406,12.5456543,15.69128418,11.69128418,843.650512706
2025-06-15,Hazelrigg,0.205322266,16.84521484,12.56225586,16.84521484,12.56225586,14.70373535,10.70373535,854.354248056
2025-06-16,Hazelrigg,9.77e-4,19.25415039,12.37866211,19.25415039,12.37866211,15.81640625,11.81640625,866.170654306
2025-06-17,Hazelrigg,5.086669922,16.06225586,11.61450195,16.06225586,11.61450195,13.838378904999999,9.838378904999999,876.009033211
2025-06-18,Hazelrigg,0,19.23388672,13.25268555,19.23388672,13.25268555,16.243286135,12.243286135000002,888.252319346
2025-06-19,Hazelrigg,0,25.69018555,8.754394531,25.69018555,8.754394531,17.2222900405,13.222290040499999,901.4746093865
2025-06-20,Hazelrigg,0,27.80493164,17.61206055,27.80493164,17.61206055,22.708496095,18.708496095,920.1831054815
2025-06-21,Hazelrigg,1.667236328,26.17138672,20.09228516,26.17138672,20.09228516,23.131835940000002,19.131835940000002,939.3149414215
2025-06-22,Hazelrigg,7.691650391,17.78979492,15.14941406,17.78979492,15.14941406,16.46960449,12.469604489999998,951.7845459115
2025-06-23,Hazelrigg,7.543457031,16.26757813,11.71923828,16.26757813,11.71923828,13.993408205000001,9.993408205000001,961.7779541165
2025-06-24,Hazelrigg,0.306396484,19.35351563,13.80859375,19.35351563,13.80859375,16.581054690000002,12.581054690000002,974.3590088065
2025-06-25,Hazelrigg,5.843261719,18.96020508,14.27294922,18.96020508,14.27294922,16.61657715,12.616577150000001,986.9755859565
2025-06-26,Hazelrigg,3.282226563,16.88916016,15.09814453,16.88916016,15.09814453,15.993652345000001,11.993652345000001,998.9692383015
2025-06-27,Hazelrigg,1.09375,19.64160156,12.44067383,19.64160156,12.44067383,16.041137695,12.041137695,1011.0103759965
2025-06-28,Hazelrigg,3.704101563,19.31445313,14.06591797,19.31445313,14.06591797,16.69018555,12.690185549999999,1023.7005615465
2025-06-29,Hazelrigg,2.44e-4,21.91650391,13.953125,21.91650391,13.953125,17.934814455,13.934814455000001,1037.6353760015
2025-06-30,Hazelrigg,0,22.35693359,16.05737305,22.35693359,16.05737305,19.20715332,15.20715332,1052.8425293215
2025-07-01,Hazelrigg,3.934570313,19.28710938,15.59472656,19.28710938,15.59472656,17.44091797,13.440917970000001,1066.2834472915
2025-07-02,Hazelrigg,0,16.70336914,13.89428711,16.70336914,13.89428711,15.298828125,11.298828125,1077.5822754165
2025-07-03,Hazelrigg,0.002197266,18.11401367,10.43408203,18.11401367,10.43408203,14.274047849999999,10.274047849999999,1087.8563232665
2025-07-04,Hazelrigg,18.8203125,18.01855469,14.09399414,18.01855469,14.09399414,16.056274414999997,12.056274414999997,1099.9125976815
2025-07-05,Hazelrigg,3.720947266,18.59301758,13.16503906,18.59301758,13.16503906,15.87902832,11.87902832,1111.7916260015
2025-07-06,Hazelrigg,1.622558594,17.89746094,13.59960938,17.89746094,13.59960938,15.74853516,11.74853516,1123.5401611615
2025-07-07,Hazelrigg,0.001220703,17.47094727,10.04174805,17.47094727,10.04174805,13.75634766,9.75634766,1133.2965088215
2025-07-08,Hazelrigg,1.910888672,16.59667969,9.322265625,16.59667969,9.322265625,12.9594726575,8.9594726575,1142.255981479
2025-07-09,Hazelrigg,0,19.11938477,13.85327148,19.11938477,13.85327148,16.486328125,12.486328125,1154.742309604
2025-07-10,Hazelrigg,0,22.01123047,12.96948242,22.01123047,12.96948242,17.490356445,13.490356445,1168.232666049
2025-07-11,Hazelrigg,0.024658203,25.2890625,11.96826172,25.2890625,11.96826172,18.62866211,14.62866211,1182.861328159
2025-07-12,Hazelrigg,0,27.83666992,15.38720703,27.83666992,15.38720703,21.611938475,17.611938475,1200.473266634
2025-07-13,Hazelrigg,0.510009766,26.03100586,15.07861328,26.03100586,15.07861328,20.55480957,16.55480957,1217.028076204
2025-07-14,Hazelrigg,2.149169922,19.53491211,16.69189453,19.53491211,16.69189453,18.11340332,14.11340332,1231.141479524
2025-07-15,Hazelrigg,21.20507813,17.85913086,12.43164063,17.85913086,12.43164063,15.145385745,11.145385745,1242.286865269
2025-07-16,Hazelrigg,9.77e-4,21.5246582,13.52416992,21.5246582,13.52416992,17.52441406,13.524414060000002,1255.811279329
2025-07-17,Hazelrigg,0.302246094,21.07177734,13.40991211,21.07177734,13.40991211,17.240844725000002,13.240844725000002,1269.052124054
2025-07-18,Hazelrigg,1.181884766,20.23950195,16.1809082,20.23950195,16.1809082,18.210205075,14.210205075000001,1283.262329129
2025-07-19,Hazelrigg,1.802978516,19.859375,14.45483398,19.859375,14.45483398,17.157104490000002,13.157104490000002,1296.419433619
2025-07-20,Hazelrigg,17.74194336,20.3996582,16.49755859,20.3996582,16.49755859,18.448608395,14.448608395,1310.868042014
2025-07-21,Hazelrigg,0.310058594,20.08325195,12.93286133,20.08325195,12.93286133,16.50805664,12.50805664,1323.376098654
2025-07-22,Hazelrigg,2.44e-4,17.89990234,14.98999023,17.89990234,14.98999023,16.444946285,12.444946285,1335.821044939
2025-07-23,Hazelrigg,0.003662109,19.66333008,13.46069336,19.66333008,13.46069336,16.56201172,12.562011720000001,1348.383056659
2025-07-24,Hazelrigg,0,20.34912109,13.68432617,20.34912109,13.68432617,17.01672363,13.016723630000001,1361.399780289
2025-07-25,Hazelrigg,0.021972656,19.04833984,12.31591797,19.04833984,12.31591797,15.682128904999999,11.682128904999999,1373.081909194
2025-07-26,Hazelrigg,0.003417969,18.59887695,15.19604492,18.59887695,15.19604492,16.897460935,12.897460935000002,1385.979370129
2025-07-27,Hazelrigg,0.6015625,17.38500977,14.04125977,17.38500977,14.04125977,15.71313477,11.71313477,1397.692504899
2025-07-28,Hazelrigg,0.80859375,18.00292969,13.87060547,18.00292969,13.87060547,15.936767579999998,11.936767579999998,1409.629272479
2025-07-29,Hazelrigg,0.302978516,18.54980469,12.78759766,18.54980469,12.78759766,15.668701174999999,11.668701174999999,1421.297973654
2025-07-30,Hazelrigg,0.100585938,17.68164063,14.05004883,17.68164063,14.05004883,15.86584473,11.86584473,1433.163818384
2025-07-31,Hazelrigg,0.198974609,19.18920898,13.58959961,19.18920898,13.58959961,16.389404295,12.389404294999999,1445.553222679
2025-08-01,Hazelrigg,0.031738281,16.97998047,11.0324707,16.97998047,11.0324707,14.006225585,10.006225585,1455.559448264
2025-08-02,Hazelrigg,6.708984375,17.56494141,11.94946289,17.56494141,11.94946289,14.75720215,10.75720215,1466.316650414
2025-08-03,Hazelrigg,17.62695313,19.19824219,12.83764648,19.19824219,12.83764648,16.017944335,12.017944335,1478.334594749
2025-08-04,Hazelrigg,0.845458984,18.27978516,14.5,18.27978516,14.5,16.38989258,12.389892580000001,1490.724487329
