date,site,rainfall,tasmin,tasmax
2025-01-27,Ainsdale,1.855078125,2.982924107142857,8.639704241071428
2025-01-27,Hazelrigg,2.52783203125,3.09912109375,7.99560546875
2025-01-27,Wytham,5.802734375,4.2021484375,8.2763671875
2025-01-28,Ainsdale,1.223716517857143,4.81640625,8.447349330357143
2025-01-28,Hazelrigg,0.099609375,3.81884765625,8.186279296875
2025-01-28,Wytham,4.00390625,4.1298828125,8.59375
2025-01-29,Ainsdale,0.08560267857142859,4.954129464285714,8.015931919642858
2025-01-29,Hazelrigg,0,3.450927734375,7.14453125
2025-01-29,Wytham,0.001953125,2.203125,6.5634765625
2025-01-30,Ainsdale,5.332505580357143,1.430440848214286,7.58671875
2025-01-30,Hazelrigg,2.718505859375,0.385498046875,6.603515625
2025-01-30,Wytham,5.923828125,0.083984375,7.1298828125
