date,site,rainfall,tasmax,tasmin,tasmax_adj,tasmin_adj,Tmean,GDD,cumGDD
2025-02-28,Wytham,0.00390625,7.620117188,-1.407226563,7.620117188,4,5.810058594,1.810058594,101.2055664125
2025-03-01,Wytham,0.05078125,9.611328125,-3.258789063,9.611328125,4,6.8056640625,2.8056640625,104.011230475
2025-03-02,Wytham,9.77e-4,10.27050781,-3.212890625,10.27050781,4,7.135253905,3.135253905,107.14648438
2025-03-03,Wytham,9.77e-4,11.22558594,-4.446289063,11.22558594,4,7.61279297,3.61279297,110.75927735
2025-03-04,Wytham,9.77e-4,12.79785156,-2.342773438,12.79785156,4,8.398925779999999,4.398925779999999,115.15820313
2025-03-05,Wytham,0.00390625,13.97363281,0.176757813,13.97363281,4,8.986816404999999,4.986816404999999,120.145019535
2025-03-06,Wytham,0,16.44824219,2.779296875,16.44824219,4,10.224121095,6.224121094999999,126.36914063
2025-03-07,Wytham,0,14.70117188,7.100585938,14.70117188,7.100585938,10.900878909,6.900878908999999,133.270019539
2025-03-08,Wytham,0,15.90722656,4.704101563,15.90722656,4.704101563,10.3056640615,6.3056640615,139.57568360049999
2025-03-09,Wytham,0.12109375,17.84960938,4.397460938,17.84960938,4.397460938,11.123535159,7.123535158999999,146.69921875949998
2025-03-10,Wytham,0.515625,9.85546875,6.532226563,9.85546875,6.532226563,8.193847656500001,4.193847656500001,150.893066416
2025-03-11,Wytham,0.010742188,8.224609375,4.098632813,8.224609375,4.098632813,6.161621094,2.161621094,153.05468751
2025-03-12,Wytham,0.212890625,7.541992188,0.852539063,7.541992188,4,5.770996094,1.770996094,154.825683604
2025-03-13,Wytham,0.084960938,7.524414063,0.653320313,7.524414063,4,5.7622070315,1.7622070315,156.5878906355
2025-03-14,Wytham,0.012695313,7.6953125,-1.98046875,7.6953125,4,5.84765625,1.84765625,158.4355468855
2025-03-15,Wytham,0.095703125,8.490234375,-0.34375,8.490234375,4,6.2451171875,2.2451171875,160.680664073
2025-03-16,Wytham,0.271484375,7.409179688,-2.969726563,7.409179688,4,5.704589844,1.704589844,162.385253917
2025-03-17,Wytham,0,6.724609375,2.880859375,6.724609375,4,5.3623046875,1.3623046875,163.7475586045
2025-03-18,Wytham,0,11.45996094,0.216796875,11.45996094,4,7.72998047,3.72998047,167.4775390745
2025-03-19,Wytham,0.124023438,16.08203125,-1.543945313,16.08203125,4,10.041015625,6.041015625,173.5185546995
