x,y,date,tasmax,site,year,month
446500,208500,2025-01-01,11.095703125,Wytham,2025,1
446500,208500,2025-01-02,3.2080078125,Wytham,2025,1
446500,208500,2025-01-03,4.3291015625,Wytham,2025,1
446500,208500,2025-01-04,4.126953125,Wytham,2025,1
446500,208500,2025-01-05,12.3818359375,Wytham,2025,1
446500,208500,2025-01-06,4.9501953125,Wytham,2025,1
446500,208500,2025-01-07,4.591796875,Wytham,2025,1
446500,208500,2025-01-08,1.21484375,Wytham,2025,1
446500,208500,2025-01-09,3.205078125,Wytham,2025,1
446500,208500,2025-01-10,-0.5380859375,Wytham,2025,1
446500,208500,2025-01-11,1.1064453125,Wytham,2025,1
446500,208500,2025-01-12,3.5732421875,Wytham,2025,1
446500,208500,2025-01-13,5.6259765625,Wytham,2025,1
446500,208500,2025-01-14,10.1220703125,Wytham,2025,1
446500,208500,2025-01-15,9.5634765625,Wytham,2025,1
446500,208500,2025-01-16,6.005859375,Wytham,2025,1
446500,208500,2025-01-17,5.9970703125,Wytham,2025,1
446500,208500,2025-01-18,0.74609375,Wytham,2025,1
446500,208500,2025-01-19,2.208984375,Wytham,2025,1
446500,208500,2025-01-20,5.3046875,Wytham,2025,1
446500,208500,2025-01-21,5.677734375,Wytham,2025,1
446500,208500,2025-01-22,4.642578125,Wytham,2025,1
446500,208500,2025-01-23,10.0146484375,Wytham,2025,1
446500,208500,2025-01-24,9.9072265625,Wytham,2025,1
446500,208500,2025-01-25,6.859375,Wytham,2025,1
446500,208500,2025-01-26,8.13671875,Wytham,2025,1
446500,208500,2025-01-27,8.2763671875,Wytham,2025,1
446500,208500,2025-01-28,8.59375,Wytham,2025,1
446500,208500,2025-01-29,6.5634765625,Wytham,2025,1
446500,208500,2025-01-30,7.1298828125,Wytham,2025,1
446500,208500,2025-01-31,8.0341796875,Wytham,2025,1
446500,208500,2025-02-01,5.23046875,Wytham,2025,2
446500,208500,2025-02-02,7.919921875,Wytham,2025,2
446500,208500,2025-02-03,8.3671875,Wytham,2025,2
446500,208500,2025-02-04,10.3564453125,Wytham,2025,2
446500,208500,2025-02-05,8.548828125,Wytham,2025,2
446500,208500,2025-02-06,6.2177734375,Wytham,2025,2
446500,208500,2025-02-07,3.3525390625,Wytham,2025,2
446500,208500,2025-02-08,4.224609375,Wytham,2025,2
446500,208500,2025-02-09,6.1201171875,Wytham,2025,2
446500,208500,2025-02-10,3.2333984375,Wytham,2025,2
446500,208500,2025-02-11,3.9560546875,Wytham,2025,2
446500,208500,2025-02-12,4.3203125,Wytham,2025,2
446500,208500,2025-02-13,3.439453125,Wytham,2025,2
446500,208500,2025-02-14,4.9716796875,Wytham,2025,2
446500,208500,2025-02-15,4.8662109375,Wytham,2025,2
446500,208500,2025-02-16,3.5498046875,Wytham,2025,2
446500,208500,2025-02-17,5.4912109375,Wytham,2025,2
446500,208500,2025-02-18,6.720703125,Wytham,2025,2
446500,208500,2025-02-19,11.607421875,Wytham,2025,2
446500,208500,2025-02-20,12.7490234375,Wytham,2025,2
446500,208500,2025-02-21,14.2275390625,Wytham,2025,2
446500,208500,2025-02-22,13.3798828125,Wytham,2025,2
446500,208500,2025-02-23,10.6572265625,Wytham,2025,2
446500,208500,2025-02-24,12.7109375,Wytham,2025,2
446500,208500,2025-02-25,10.4345703125,Wytham,2025,2
446500,208500,2025-02-26,8.7041015625,Wytham,2025,2
446500,208500,2025-02-27,8.404296875,Wytham,2025,2
446500,208500,2025-02-28,7.6201171875,Wytham,2025,2
446500,208500,2025-03-01,9.611328125,Wytham,2025,3
446500,208500,2025-03-02,10.2705078125,Wytham,2025,3
446500,208500,2025-03-03,11.2255859375,Wytham,2025,3
446500,208500,2025-03-04,12.7978515625,Wytham,2025,3
446500,208500,2025-03-05,13.9736328125,Wytham,2025,3
446500,208500,2025-03-06,16.4482421875,Wytham,2025,3
446500,208500,2025-03-07,14.701171875,Wytham,2025,3
446500,208500,2025-03-08,15.9072265625,Wytham,2025,3
446500,208500,2025-03-09,17.849609375,Wytham,2025,3
446500,208500,2025-03-10,9.85546875,Wytham,2025,3
446500,208500,2025-03-11,8.224609375,Wytham,2025,3
446500,208500,2025-03-12,7.5419921875,Wytham,2025,3
446500,208500,2025-03-13,7.5244140625,Wytham,2025,3
446500,208500,2025-03-14,7.6953125,Wytham,2025,3
446500,208500,2025-03-15,8.490234375,Wytham,2025,3
446500,208500,2025-03-16,7.4091796875,Wytham,2025,3
446500,208500,2025-03-17,6.724609375,Wytham,2025,3
446500,208500,2025-03-18,11.4599609375,Wytham,2025,3
446500,208500,2025-03-19,16.08203125,Wytham,2025,3
446500,208500,2025-03-20,19.2333984375,Wytham,2025,3
446500,208500,2025-03-21,16.9013671875,Wytham,2025,3
446500,208500,2025-03-22,15.3603515625,Wytham,2025,3
446500,208500,2025-03-23,12.8212890625,Wytham,2025,3
446500,208500,2025-03-24,13.140625,Wytham,2025,3
446500,208500,2025-03-25,14.5849609375,Wytham,2025,3
446500,208500,2025-03-26,16.3125,Wytham,2025,3
446500,208500,2025-03-27,12.92578125,Wytham,2025,3
446500,208500,2025-03-28,13.103515625,Wytham,2025,3
446500,208500,2025-03-29,12.9912109375,Wytham,2025,3
446500,208500,2025-03-30,15.8408203125,Wytham,2025,3
446500,208500,2025-03-31,16.29296875,Wytham,2025,3
446500,208500,2025-04-01,14.369140625,Wytham,2025,4
446500,208500,2025-04-02,16.310546875,Wytham,2025,4
446500,208500,2025-04-03,18.232421875,Wytham,2025,4
446500,208500,2025-04-04,21.1171875,Wytham,2025,4
446500,208500,2025-04-05,17.375,Wytham,2025,4
446500,208500,2025-04-06,15.904296875,Wytham,2025,4
446500,208500,2025-04-07,14.875,Wytham,2025,4
446500,208500,2025-04-08,14.9814453125,Wytham,2025,4
446500,208500,2025-04-09,14.4208984375,Wytham,2025,4
446500,208500,2025-04-10,15.7890625,Wytham,2025,4
446500,208500,2025-04-11,21.005859375,Wytham,2025,4
446500,208500,2025-04-12,21.4052734375,Wytham,2025,4
446500,208500,2025-04-13,14.2138671875,Wytham,2025,4
446500,208500,2025-04-14,13.2509765625,Wytham,2025,4
446500,208500,2025-04-15,14.1103515625,Wytham,2025,4
446500,208500,2025-04-16,14.4150390625,Wytham,2025,4
446500,208500,2025-04-17,14.974609375,Wytham,2025,4
446500,208500,2025-04-18,14.279296875,Wytham,2025,4
446500,208500,2025-04-19,16.29296875,Wytham,2025,4
446500,208500,2025-04-20,15.0068359375,Wytham,2025,4
446500,208500,2025-04-21,15.1943359375,Wytham,2025,4
446500,208500,2025-04-22,14.65625,Wytham,2025,4
446500,208500,2025-04-23,13.849609375,Wytham,2025,4
446500,208500,2025-04-24,14.2236328125,Wytham,2025,4
446500,208500,2025-04-25,14.7119140625,Wytham,2025,4
446500,208500,2025-04-26,15.9365234375,Wytham,2025,4
446500,208500,2025-04-27,19.94921875,Wytham,2025,4
446500,208500,2025-04-28,21.8466796875,Wytham,2025,4
446500,208500,2025-04-29,22.58203125,Wytham,2025,4
446500,208500,2025-04-30,24.5068359375,Wytham,2025,4
446500,208500,2025-05-01,26.88671875,Wytham,2025,5
446500,208500,2025-05-02,21.5029296875,Wytham,2025,5
446500,208500,2025-05-03,17.2705078125,Wytham,2025,5
446500,208500,2025-05-04,12.779296875,Wytham,2025,5
446500,208500,2025-05-05,13.2080078125,Wytham,2025,5
446500,208500,2025-05-06,14.7236328125,Wytham,2025,5
446500,208500,2025-05-07,17.373046875,Wytham,2025,5
446500,208500,2025-05-08,14.033203125,Wytham,2025,5
446500,208500,2025-05-09,18.595703125,Wytham,2025,5
446500,208500,2025-05-10,21.0712890625,Wytham,2025,5
446500,208500,2025-05-11,23.6640625,Wytham,2025,5
446500,208500,2025-05-12,22.16015625,Wytham,2025,5
446500,208500,2025-05-13,23.4765625,Wytham,2025,5
446500,208500,2025-05-14,21.0751953125,Wytham,2025,5
446500,208500,2025-05-15,14.505859375,Wytham,2025,5
446500,208500,2025-05-16,20.455078125,Wytham,2025,5
446500,208500,2025-05-17,16.4677734375,Wytham,2025,5
446500,208500,2025-05-18,16.73828125,Wytham,2025,5
446500,208500,2025-05-19,18.837890625,Wytham,2025,5
446500,208500,2025-05-20,21.0048828125,Wytham,2025,5
446500,208500,2025-05-21,19.9091796875,Wytham,2025,5
446500,208500,2025-05-22,15.6142578125,Wytham,2025,5
446500,208500,2025-05-23,20.6416015625,Wytham,2025,5
446500,208500,2025-05-24,19.0625,Wytham,2025,5
446500,208500,2025-05-25,18.642578125,Wytham,2025,5
446500,208500,2025-05-26,17.0029296875,Wytham,2025,5
446500,208500,2025-05-27,16.361328125,Wytham,2025,5
446500,208500,2025-05-28,20.583984375,Wytham,2025,5
446500,208500,2025-05-29,23.408203125,Wytham,2025,5
446500,208500,2025-05-30,23.2890625,Wytham,2025,5
446500,208500,2025-05-31,23.3857421875,Wytham,2025,5
446500,208500,2025-06-01,19.4677734375,Wytham,2025,6
446500,208500,2025-06-02,19.7060546875,Wytham,2025,6
446500,208500,2025-06-03,17.8896484375,Wytham,2025,6
446500,208500,2025-06-04,17.5361328125,Wytham,2025,6
446500,208500,2025-06-05,15.7373046875,Wytham,2025,6
446500,208500,2025-06-06,18.052734375,Wytham,2025,6
446500,208500,2025-06-07,15.517578125,Wytham,2025,6
446500,208500,2025-06-08,17.287109375,Wytham,2025,6
446500,208500,2025-06-09,18.8955078125,Wytham,2025,6
446500,208500,2025-06-10,21.6162109375,Wytham,2025,6
446500,208500,2025-06-11,22.263671875,Wytham,2025,6
446500,208500,2025-06-12,22.14453125,Wytham,2025,6
446500,208500,2025-06-13,25.8388671875,Wytham,2025,6
446500,208500,2025-06-14,22.9306640625,Wytham,2025,6
446500,208500,2025-06-15,22.7158203125,Wytham,2025,6
446500,208500,2025-06-16,23.6171875,Wytham,2025,6
446500,208500,2025-06-17,24.45703125,Wytham,2025,6
446500,208500,2025-06-18,27.8125,Wytham,2025,6
446500,208500,2025-06-19,29.5908203125,Wytham,2025,6
446500,208500,2025-06-20,28.73046875,Wytham,2025,6
446500,208500,2025-06-21,29.560546875,Wytham,2025,6
446500,208500,2025-06-22,22.798828125,Wytham,2025,6
446500,208500,2025-06-23,21.0419921875,Wytham,2025,6
446500,208500,2025-06-24,24.5302734375,Wytham,2025,6
446500,208500,2025-06-25,24.759765625,Wytham,2025,6
446500,208500,2025-06-26,22.552734375,Wytham,2025,6
446500,208500,2025-06-27,27.029296875,Wytham,2025,6
446500,208500,2025-06-28,27.7822265625,Wytham,2025,6
446500,208500,2025-06-29,27.96484375,Wytham,2025,6
446500,208500,2025-06-30,31.4033203125,Wytham,2025,6
331500,416500,2025-01-01,NA,Ainsdale,2025,1
331500,416500,2025-01-02,NA,Ainsdale,2025,1
331500,416500,2025-01-03,NA,Ainsdale,2025,1
331500,416500,2025-01-04,NA,Ainsdale,2025,1
331500,416500,2025-01-05,NA,Ainsdale,2025,1
331500,416500,2025-01-06,NA,Ainsdale,2025,1
331500,416500,2025-01-07,NA,Ainsdale,2025,1
331500,416500,2025-01-08,NA,Ainsdale,2025,1
331500,416500,2025-01-09,NA,Ainsdale,2025,1
331500,416500,2025-01-10,NA,Ainsdale,2025,1
331500,416500,2025-01-11,NA,Ainsdale,2025,1
331500,416500,2025-01-12,NA,Ainsdale,2025,1
331500,416500,2025-01-13,NA,Ainsdale,2025,1
331500,416500,2025-01-14,NA,Ainsdale,2025,1
331500,416500,2025-01-15,NA,Ainsdale,2025,1
331500,416500,2025-01-16,NA,Ainsdale,2025,1
331500,416500,2025-01-17,NA,Ainsdale,2025,1
331500,416500,2025-01-18,NA,Ainsdale,2025,1
331500,416500,2025-01-19,NA,Ainsdale,2025,1
331500,416500,2025-01-20,NA,Ainsdale,2025,1
331500,416500,2025-01-21,NA,Ainsdale,2025,1
331500,416500,2025-01-22,NA,Ainsdale,2025,1
331500,416500,2025-01-23,NA,Ainsdale,2025,1
331500,416500,2025-01-24,NA,Ainsdale,2025,1
331500,416500,2025-01-25,NA,Ainsdale,2025,1
331500,416500,2025-01-26,NA,Ainsdale,2025,1
331500,416500,2025-01-27,NA,Ainsdale,2025,1
331500,416500,2025-01-28,NA,Ainsdale,2025,1
331500,416500,2025-01-29,NA,Ainsdale,2025,1
331500,416500,2025-01-30,NA,Ainsdale,2025,1
331500,416500,2025-01-31,NA,Ainsdale,2025,1
332500,416500,2025-01-01,8.033203125,Ainsdale,2025,1
332500,416500,2025-01-02,5.1787109375,Ainsdale,2025,1
332500,416500,2025-01-03,6.5458984375,Ainsdale,2025,1
332500,416500,2025-01-04,3.6083984375,Ainsdale,2025,1
332500,416500,2025-01-05,3.4453125,Ainsdale,2025,1
332500,416500,2025-01-06,5.7841796875,Ainsdale,2025,1
332500,416500,2025-01-07,4.80078125,Ainsdale,2025,1
332500,416500,2025-01-08,1.27734375,Ainsdale,2025,1
332500,416500,2025-01-09,4.1162109375,Ainsdale,2025,1
332500,416500,2025-01-10,2.7724609375,Ainsdale,2025,1
332500,416500,2025-01-11,3.0712890625,Ainsdale,2025,1
332500,416500,2025-01-12,5.9013671875,Ainsdale,2025,1
332500,416500,2025-01-13,8.8876953125,Ainsdale,2025,1
332500,416500,2025-01-14,9.609375,Ainsdale,2025,1
332500,416500,2025-01-15,10.279296875,Ainsdale,2025,1
332500,416500,2025-01-16,9.64453125,Ainsdale,2025,1
332500,416500,2025-01-17,8.9599609375,Ainsdale,2025,1
332500,416500,2025-01-18,3.962890625,Ainsdale,2025,1
332500,416500,2025-01-19,3.625,Ainsdale,2025,1
332500,416500,2025-01-20,6.2001953125,Ainsdale,2025,1
332500,416500,2025-01-21,6.4248046875,Ainsdale,2025,1
332500,416500,2025-01-22,5.708984375,Ainsdale,2025,1
332500,416500,2025-01-23,10.0849609375,Ainsdale,2025,1
332500,416500,2025-01-24,8.4873046875,Ainsdale,2025,1
332500,416500,2025-01-25,7.3134765625,Ainsdale,2025,1
332500,416500,2025-01-26,7.224609375,Ainsdale,2025,1
332500,416500,2025-01-27,8.6279296875,Ainsdale,2025,1
332500,416500,2025-01-28,8.353515625,Ainsdale,2025,1
332500,416500,2025-01-29,8.0322265625,Ainsdale,2025,1
332500,416500,2025-01-30,7.591796875,Ainsdale,2025,1
332500,416500,2025-01-31,7.931640625,Ainsdale,2025,1
331500,415500,2025-01-01,7.9892578125,Ainsdale,2025,1
331500,415500,2025-01-02,5.263671875,Ainsdale,2025,1
331500,415500,2025-01-03,6.57421875,Ainsdale,2025,1
331500,415500,2025-01-04,3.6611328125,Ainsdale,2025,1
331500,415500,2025-01-05,3.4462890625,Ainsdale,2025,1
331500,415500,2025-01-06,5.8232421875,Ainsdale,2025,1
331500,415500,2025-01-07,4.84765625,Ainsdale,2025,1
331500,415500,2025-01-08,1.47265625,Ainsdale,2025,1
331500,415500,2025-01-09,4.2392578125,Ainsdale,2025,1
331500,415500,2025-01-10,2.8837890625,Ainsdale,2025,1
331500,415500,2025-01-11,3.19921875,Ainsdale,2025,1
331500,415500,2025-01-12,5.9423828125,Ainsdale,2025,1
331500,415500,2025-01-13,8.9052734375,Ainsdale,2025,1
331500,415500,2025-01-14,9.5888671875,Ainsdale,2025,1
331500,415500,2025-01-15,10.28125,Ainsdale,2025,1
331500,415500,2025-01-16,9.6953125,Ainsdale,2025,1
331500,415500,2025-01-17,9.001953125,Ainsdale,2025,1
331500,415500,2025-01-18,4.0087890625,Ainsdale,2025,1
331500,415500,2025-01-19,3.7490234375,Ainsdale,2025,1
331500,415500,2025-01-20,6.267578125,Ainsdale,2025,1
331500,415500,2025-01-21,6.46484375,Ainsdale,2025,1
331500,415500,2025-01-22,5.798828125,Ainsdale,2025,1
331500,415500,2025-01-23,10.09765625,Ainsdale,2025,1
331500,415500,2025-01-24,8.478515625,Ainsdale,2025,1
331500,415500,2025-01-25,7.3349609375,Ainsdale,2025,1
331500,415500,2025-01-26,7.2607421875,Ainsdale,2025,1
331500,415500,2025-01-27,8.62890625,Ainsdale,2025,1
331500,415500,2025-01-28,8.349609375,Ainsdale,2025,1
331500,415500,2025-01-29,8.013671875,Ainsdale,2025,1
331500,415500,2025-01-30,7.58984375,Ainsdale,2025,1
331500,415500,2025-01-31,7.9521484375,Ainsdale,2025,1
332500,415500,2025-01-01,7.9853515625,Ainsdale,2025,1
332500,415500,2025-01-02,5.1298828125,Ainsdale,2025,1
332500,415500,2025-01-03,6.4755859375,Ainsdale,2025,1
332500,415500,2025-01-04,3.560546875,Ainsdale,2025,1
332500,415500,2025-01-05,3.412109375,Ainsdale,2025,1
332500,415500,2025-01-06,5.728515625,Ainsdale,2025,1
332500,415500,2025-01-07,4.7421875,Ainsdale,2025,1
332500,415500,2025-01-08,1.26953125,Ainsdale,2025,1
332500,415500,2025-01-09,4.0986328125,Ainsdale,2025,1
332500,415500,2025-01-10,2.7138671875,Ainsdale,2025,1
332500,415500,2025-01-11,2.9912109375,Ainsdale,2025,1
332500,415500,2025-01-12,5.921875,Ainsdale,2025,1
332500,415500,2025-01-13,8.9072265625,Ainsdale,2025,1
332500,415500,2025-01-14,9.6142578125,Ainsdale,2025,1
332500,415500,2025-01-15,10.314453125,Ainsdale,2025,1
332500,415500,2025-01-16,9.693359375,Ainsdale,2025,1
332500,415500,2025-01-17,8.9853515625,Ainsdale,2025,1
332500,415500,2025-01-18,3.9755859375,Ainsdale,2025,1
332500,415500,2025-01-19,3.6220703125,Ainsdale,2025,1
332500,415500,2025-01-20,6.173828125,Ainsdale,2025,1
332500,415500,2025-01-21,6.3974609375,Ainsdale,2025,1
332500,415500,2025-01-22,5.6494140625,Ainsdale,2025,1
332500,415500,2025-01-23,10.0986328125,Ainsdale,2025,1
332500,415500,2025-01-24,8.4736328125,Ainsdale,2025,1
332500,415500,2025-01-25,7.2802734375,Ainsdale,2025,1
332500,415500,2025-01-26,7.2041015625,Ainsdale,2025,1
332500,415500,2025-01-27,8.5908203125,Ainsdale,2025,1
332500,415500,2025-01-28,8.34375,Ainsdale,2025,1
332500,415500,2025-01-29,7.998046875,Ainsdale,2025,1
332500,415500,2025-01-30,7.556640625,Ainsdale,2025,1
332500,415500,2025-01-31,7.880859375,Ainsdale,2025,1
333500,415500,2025-01-01,8.0322265625,Ainsdale,2025,1
333500,415500,2025-01-02,5.0419921875,Ainsdale,2025,1
333500,415500,2025-01-03,6.4169921875,Ainsdale,2025,1
333500,415500,2025-01-04,3.4951171875,Ainsdale,2025,1
333500,415500,2025-01-05,3.4150390625,Ainsdale,2025,1
333500,415500,2025-01-06,5.681640625,Ainsdale,2025,1
333500,415500,2025-01-07,4.69140625,Ainsdale,2025,1
333500,415500,2025-01-08,1.1123046875,Ainsdale,2025,1
333500,415500,2025-01-09,4.0048828125,Ainsdale,2025,1
333500,415500,2025-01-10,2.5693359375,Ainsdale,2025,1
333500,415500,2025-01-11,2.798828125,Ainsdale,2025,1
333500,415500,2025-01-12,5.9345703125,Ainsdale,2025,1
333500,415500,2025-01-13,8.9443359375,Ainsdale,2025,1
333500,415500,2025-01-14,9.6640625,Ainsdale,2025,1
333500,415500,2025-01-15,10.3681640625,Ainsdale,2025,1
333500,415500,2025-01-16,9.7080078125,Ainsdale,2025,1
333500,415500,2025-01-17,9,Ainsdale,2025,1
333500,415500,2025-01-18,3.966796875,Ainsdale,2025,1
333500,415500,2025-01-19,3.53125,Ainsdale,2025,1
333500,415500,2025-01-20,6.1220703125,Ainsdale,2025,1
333500,415500,2025-01-21,6.37890625,Ainsdale,2025,1
333500,415500,2025-01-22,5.53515625,Ainsdale,2025,1
333500,415500,2025-01-23,10.13671875,Ainsdale,2025,1
333500,415500,2025-01-24,8.5205078125,Ainsdale,2025,1
333500,415500,2025-01-25,7.2705078125,Ainsdale,2025,1
333500,415500,2025-01-26,7.1923828125,Ainsdale,2025,1
333500,415500,2025-01-27,8.6025390625,Ainsdale,2025,1
333500,415500,2025-01-28,8.390625,Ainsdale,2025,1
333500,415500,2025-01-29,8.037109375,Ainsdale,2025,1
333500,415500,2025-01-30,7.5693359375,Ainsdale,2025,1
333500,415500,2025-01-31,7.8515625,Ainsdale,2025,1
334500,415500,2025-01-01,8.09375,Ainsdale,2025,1
334500,415500,2025-01-02,4.97265625,Ainsdale,2025,1
334500,415500,2025-01-03,6.37890625,Ainsdale,2025,1
334500,415500,2025-01-04,3.4501953125,Ainsdale,2025,1
334500,415500,2025-01-05,3.4267578125,Ainsdale,2025,1
334500,415500,2025-01-06,5.6533203125,Ainsdale,2025,1
334500,415500,2025-01-07,4.650390625,Ainsdale,2025,1
334500,415500,2025-01-08,0.966796875,Ainsdale,2025,1
334500,415500,2025-01-09,3.923828125,Ainsdale,2025,1
334500,415500,2025-01-10,2.4462890625,Ainsdale,2025,1
334500,415500,2025-01-11,2.607421875,Ainsdale,2025,1
334500,415500,2025-01-12,5.9580078125,Ainsdale,2025,1
334500,415500,2025-01-13,8.9921875,Ainsdale,2025,1
334500,415500,2025-01-14,9.72265625,Ainsdale,2025,1
334500,415500,2025-01-15,10.435546875,Ainsdale,2025,1
334500,415500,2025-01-16,9.736328125,Ainsdale,2025,1
334500,415500,2025-01-17,9.0283203125,Ainsdale,2025,1
334500,415500,2025-01-18,3.962890625,Ainsdale,2025,1
334500,415500,2025-01-19,3.4501953125,Ainsdale,2025,1
334500,415500,2025-01-20,6.083984375,Ainsdale,2025,1
334500,415500,2025-01-21,6.3740234375,Ainsdale,2025,1
334500,415500,2025-01-22,5.43359375,Ainsdale,2025,1
334500,415500,2025-01-23,10.1865234375,Ainsdale,2025,1
334500,415500,2025-01-24,8.58203125,Ainsdale,2025,1
334500,415500,2025-01-25,7.2763671875,Ainsdale,2025,1
334500,415500,2025-01-26,7.193359375,Ainsdale,2025,1
334500,415500,2025-01-27,8.6318359375,Ainsdale,2025,1
334500,415500,2025-01-28,8.455078125,Ainsdale,2025,1
334500,415500,2025-01-29,8.08984375,Ainsdale,2025,1
334500,415500,2025-01-30,7.5947265625,Ainsdale,2025,1
334500,415500,2025-01-31,7.8359375,Ainsdale,2025,1
335500,415500,2025-01-01,8.134765625,Ainsdale,2025,1
335500,415500,2025-01-02,4.9013671875,Ainsdale,2025,1
335500,415500,2025-01-03,6.3330078125,Ainsdale,2025,1
335500,415500,2025-01-04,3.404296875,Ainsdale,2025,1
335500,415500,2025-01-05,3.4296875,Ainsdale,2025,1
335500,415500,2025-01-06,5.615234375,Ainsdale,2025,1
335500,415500,2025-01-07,4.60546875,Ainsdale,2025,1
335500,415500,2025-01-08,0.8408203125,Ainsdale,2025,1
335500,415500,2025-01-09,3.845703125,Ainsdale,2025,1
335500,415500,2025-01-10,2.341796875,Ainsdale,2025,1
335500,415500,2025-01-11,2.4716796875,Ainsdale,2025,1
335500,415500,2025-01-12,5.96875,Ainsdale,2025,1
335500,415500,2025-01-13,9.021484375,Ainsdale,2025,1
335500,415500,2025-01-14,9.7685546875,Ainsdale,2025,1
335500,415500,2025-01-15,10.486328125,Ainsdale,2025,1
335500,415500,2025-01-16,9.7626953125,Ainsdale,2025,1
335500,415500,2025-01-17,9.037109375,Ainsdale,2025,1
335500,415500,2025-01-18,3.953125,Ainsdale,2025,1
335500,415500,2025-01-19,3.3818359375,Ainsdale,2025,1
335500,415500,2025-01-20,6.0478515625,Ainsdale,2025,1
335500,415500,2025-01-21,6.3623046875,Ainsdale,2025,1
335500,415500,2025-01-22,5.3525390625,Ainsdale,2025,1
335500,415500,2025-01-23,10.2236328125,Ainsdale,2025,1
335500,415500,2025-01-24,8.6220703125,Ainsdale,2025,1
335500,415500,2025-01-25,7.2763671875,Ainsdale,2025,1
335500,415500,2025-01-26,7.189453125,Ainsdale,2025,1
335500,415500,2025-01-27,8.6455078125,Ainsdale,2025,1
335500,415500,2025-01-28,8.49609375,Ainsdale,2025,1
335500,415500,2025-01-29,8.1240234375,Ainsdale,2025,1
335500,415500,2025-01-30,7.611328125,Ainsdale,2025,1
335500,415500,2025-01-31,7.8193359375,Ainsdale,2025,1
330500,414500,2025-01-01,8.013671875,Ainsdale,2025,1
330500,414500,2025-01-02,5.412109375,Ainsdale,2025,1
330500,414500,2025-01-03,6.673828125,Ainsdale,2025,1
330500,414500,2025-01-04,3.767578125,Ainsdale,2025,1
330500,414500,2025-01-05,3.4921875,Ainsdale,2025,1
330500,414500,2025-01-06,5.93359375,Ainsdale,2025,1
330500,414500,2025-01-07,4.9697265625,Ainsdale,2025,1
330500,414500,2025-01-08,1.744140625,Ainsdale,2025,1
330500,414500,2025-01-09,4.4560546875,Ainsdale,2025,1
330500,414500,2025-01-10,3.0810546875,Ainsdale,2025,1
330500,414500,2025-01-11,3.3603515625,Ainsdale,2025,1
330500,414500,2025-01-12,6.0361328125,Ainsdale,2025,1
330500,414500,2025-01-13,8.9775390625,Ainsdale,2025,1
330500,414500,2025-01-14,9.583984375,Ainsdale,2025,1
330500,414500,2025-01-15,10.3349609375,Ainsdale,2025,1
330500,414500,2025-01-16,9.7783203125,Ainsdale,2025,1
330500,414500,2025-01-17,9.109375,Ainsdale,2025,1
330500,414500,2025-01-18,4.123046875,Ainsdale,2025,1
330500,414500,2025-01-19,3.912109375,Ainsdale,2025,1
330500,414500,2025-01-20,6.3857421875,Ainsdale,2025,1
330500,414500,2025-01-21,6.5625,Ainsdale,2025,1
330500,414500,2025-01-22,5.9189453125,Ainsdale,2025,1
330500,414500,2025-01-23,10.1630859375,Ainsdale,2025,1
330500,414500,2025-01-24,8.5458984375,Ainsdale,2025,1
330500,414500,2025-01-25,7.4208984375,Ainsdale,2025,1
330500,414500,2025-01-26,7.3486328125,Ainsdale,2025,1
330500,414500,2025-01-27,8.6962890625,Ainsdale,2025,1
330500,414500,2025-01-28,8.4208984375,Ainsdale,2025,1
330500,414500,2025-01-29,8.06640625,Ainsdale,2025,1
330500,414500,2025-01-30,7.65234375,Ainsdale,2025,1
330500,414500,2025-01-31,8.0146484375,Ainsdale,2025,1
331500,414500,2025-01-01,7.9501953125,Ainsdale,2025,1
331500,414500,2025-01-02,5.228515625,Ainsdale,2025,1
331500,414500,2025-01-03,6.509765625,Ainsdale,2025,1
331500,414500,2025-01-04,3.6181640625,Ainsdale,2025,1
331500,414500,2025-01-05,3.4169921875,Ainsdale,2025,1
331500,414500,2025-01-06,5.7861328125,Ainsdale,2025,1
331500,414500,2025-01-07,4.8046875,Ainsdale,2025,1
331500,414500,2025-01-08,1.4921875,Ainsdale,2025,1
331500,414500,2025-01-09,4.2578125,Ainsdale,2025,1
331500,414500,2025-01-10,2.8427734375,Ainsdale,2025,1
331500,414500,2025-01-11,3.1083984375,Ainsdale,2025,1
331500,414500,2025-01-12,5.9775390625,Ainsdale,2025,1
331500,414500,2025-01-13,8.939453125,Ainsdale,2025,1
331500,414500,2025-01-14,9.5849609375,Ainsdale,2025,1
331500,414500,2025-01-15,10.3427734375,Ainsdale,2025,1
331500,414500,2025-01-16,9.7587890625,Ainsdale,2025,1
331500,414500,2025-01-17,9.0537109375,Ainsdale,2025,1
331500,414500,2025-01-18,4.0341796875,Ainsdale,2025,1
331500,414500,2025-01-19,3.7490234375,Ainsdale,2025,1
331500,414500,2025-01-20,6.24609375,Ainsdale,2025,1
331500,414500,2025-01-21,6.4404296875,Ainsdale,2025,1
331500,414500,2025-01-22,5.7353515625,Ainsdale,2025,1
331500,414500,2025-01-23,10.115234375,Ainsdale,2025,1
331500,414500,2025-01-24,8.4765625,Ainsdale,2025,1
331500,414500,2025-01-25,7.306640625,Ainsdale,2025,1
331500,414500,2025-01-26,7.2431640625,Ainsdale,2025,1
331500,414500,2025-01-27,8.6025390625,Ainsdale,2025,1
331500,414500,2025-01-28,8.3544921875,Ainsdale,2025,1
331500,414500,2025-01-29,7.9873046875,Ainsdale,2025,1
331500,414500,2025-01-30,7.5634765625,Ainsdale,2025,1
