date,site,rainfall,tasmax,tasmin
02/06/2025,Hazelrigg,14.04345703,15.27197266,9.364501953
02/06/2025,Wytham,1.104492188,19.70605469,8.724609375
03/06/2025,Ainsdale,1.268108259,16.10206473,11.72449777
03/06/2025,Hazelrigg,1.300292969,14.78540039,9.241455078
03/06/2025,Wytham,4.75,17.88964844,11.49316406
04/06/2025,Ainsdale,5.629157366,16.24888393,10.28577009
04/06/2025,Hazelrigg,8.400878906,14.57128906,8.903320313
04/06/2025,Wytham,0.655273438,17.53613281,9.178710938
05/06/2025,Ainsdale,5.628850446,16.69715402,11.58925781
05/06/2025,Hazelrigg,11.12475586,15.74145508,10.38696289
05/06/2025,Wytham,7.58984375,15.73730469,11.1640625
06/06/2025,Ainsdale,5.847154018,15.52977121,10.51007254
06/06/2025,Hazelrigg,17.40185547,14.05688477,8.376220703
06/06/2025,Wytham,1.3984375,18.05273438,9.962890625
07/06/2025,Ainsdale,4.941127232,13.89944196,10.45337612
07/06/2025,Hazelrigg,7.040039063,13.12475586,8.475341797
07/06/2025,Wytham,4.8671875,15.51757813,9.838867188
08/06/2025,Ainsdale,1.486132813,15.33504464,9.971428571
08/06/2025,Hazelrigg,1.421875,14.14379883,7.272949219
08/06/2025,Wytham,0.049804688,17.28710938,6.986328125
09/06/2025,Ainsdale,8.852845982,15.95228795,11.94930246
09/06/2025,Hazelrigg,31.80273438,14.56445313,9.218261719
09/06/2025,Wytham,0.047851563,18.89550781,9.544921875
10/06/2025,Ainsdale,0.003710938,17.12792969,12.87407924
10/06/2025,Hazelrigg,2.44E-04,17.38647461,11.24633789
10/06/2025,Wytham,9.77E-04,21.61621094,13.25097656
11/06/2025,Ainsdale,0,24.19913504,6.924246652
11/06/2025,Hazelrigg,2.44E-04,23.78588867,7.335693359
11/06/2025,Wytham,0,22.26367188,9.41015625
12/06/2025,Ainsdale,0.53780692,22.50518973,13.52276786
12/06/2025,Hazelrigg,0.001220703,22.14501953,12.38842773
12/06/2025,Wytham,1.94140625,22.14453125,10.859375
13/06/2025,Ainsdale,19.54444754,20.47477679,15.72639509
13/06/2025,Hazelrigg,31.4621582,20.56494141,14.96533203
13/06/2025,Wytham,9.77E-04,25.83886719,11.44921875
14/06/2025,Ainsdale,0.065262277,19.23875558,13.83836496
14/06/2025,Hazelrigg,1.111816406,18.83691406,12.5456543
14/06/2025,Wytham,0.080078125,22.93066406,15.68261719
15/06/2025,Ainsdale,0.012053571,18.0515346,14.07868304
15/06/2025,Hazelrigg,0.205322266,16.84521484,12.56225586
15/06/2025,Wytham,0,22.71582031,11.32324219
16/06/2025,Ainsdale,0,20.4750558,13.98724888
16/06/2025,Hazelrigg,9.77E-04,19.25415039,12.37866211
16/06/2025,Wytham,0,23.6171875,12.14257813
17/06/2025,Ainsdale,0.024358259,18.84458705,13.40228795
17/06/2025,Hazelrigg,5.086669922,16.06225586,11.61450195
17/06/2025,Wytham,9.77E-04,24.45703125,12.625
18/06/2025,Ainsdale,0,20.01261161,14.61063058
18/06/2025,Hazelrigg,0,19.23388672,13.25268555
18/06/2025,Wytham,9.77E-04,27.8125,11.60742188
19/06/2025,Ainsdale,0,26.75725446,9.421065848
19/06/2025,Hazelrigg,0,25.69018555,8.754394531
19/06/2025,Wytham,0,29.59082031,13.56933594
20/06/2025,Ainsdale,0,27.88465402,17.26453683
20/06/2025,Hazelrigg,0,27.80493164,17.61206055
20/06/2025,Wytham,0,28.73046875,15.63671875
21/06/2025,Ainsdale,0.43468192,25.31074219,18.66551339
21/06/2025,Hazelrigg,1.667236328,26.17138672,20.09228516
21/06/2025,Wytham,0.291992188,29.56054688,15.08984375
22/06/2025,Ainsdale,4.224135045,19.36835938,16.08688616
22/06/2025,Hazelrigg,7.691650391,17.78979492,15.14941406
22/06/2025,Wytham,0.92578125,22.79882813,13.84863281
23/06/2025,Ainsdale,6.111104911,18.08624442,13.11216518
23/06/2025,Hazelrigg,7.543457031,16.26757813,11.71923828
23/06/2025,Wytham,1.016601563,21.04199219,12.88671875
24/06/2025,Ainsdale,2.091601563,19.14762835,14.92276786
24/06/2025,Hazelrigg,0.306396484,19.35351563,13.80859375
24/06/2025,Wytham,0,24.53027344,12.29003906
25/06/2025,Ainsdale,2.8203125,20.68362165,15.36785714
25/06/2025,Hazelrigg,5.843261719,18.96020508,14.27294922
25/06/2025,Wytham,0.002929688,24.75976563,15.66210938
26/06/2025,Ainsdale,0.872460938,18.43761161,15.8749442
26/06/2025,Hazelrigg,3.282226563,16.88916016,15.09814453
26/06/2025,Wytham,4.444335938,22.55273438,16.03613281
27/06/2025,Ainsdale,0.003041295,20.98571429,14.30605469
27/06/2025,Hazelrigg,1.09375,19.64160156,12.44067383
27/06/2025,Wytham,9.77E-04,27.02929688,11.85546875
28/06/2025,Ainsdale,2.678097098,21.13713728,16.94670759
28/06/2025,Hazelrigg,3.704101563,19.31445313,14.06591797
28/06/2025,Wytham,0,27.78222656,18.67480469
29/06/2025,Ainsdale,0.002706473,22.72145647,15.48585379
29/06/2025,Hazelrigg,2.44E-04,21.91650391,13.953125
29/06/2025,Wytham,0,27.96484375,17.72363281
30/06/2025,Ainsdale,3.91E-04,23.58844866,16.33962054
30/06/2025,Hazelrigg,0,22.35693359,16.05737305
30/06/2025,Wytham,0,31.40332031,15.86621094
01/07/2025,Ainsdale,0.369447545,18.12949219,16.05326451
01/07/2025,Hazelrigg,3.934570313,19.28710938,15.59472656
01/07/2025,Wytham,0,30.11425781,19.30957031
02/07/2025,Ainsdale,0,17.78621652,14.275
02/07/2025,Hazelrigg,0,16.70336914,13.89428711
02/07/2025,Wytham,0.006835938,23.51660156,15.546875
03/07/2025,Ainsdale,0.005133929,19.58889509,12.14467076
03/07/2025,Hazelrigg,0.002197266,18.11401367,10.43408203
03/07/2025,Wytham,0,23.67480469,8.553710938
04/07/2025,Ainsdale,4.427399554,19.74893973,14.70700335
04/07/2025,Hazelrigg,18.8203125,18.01855469,14.09399414
04/07/2025,Wytham,0.012695313,25.68457031,10.09765625
05/07/2025,Ainsdale,1.479659598,20.38973214,15.09344308
05/07/2025,Hazelrigg,3.720947266,18.59301758,13.16503906
05/07/2025,Wytham,0.133789063,22.52148438,15.8984375
06/07/2025,Ainsdale,1.724888393,18.15106027,14.79285714
06/07/2025,Hazelrigg,1.622558594,17.89746094,13.59960938
06/07/2025,Wytham,6.08984375,21.85546875,14.890625
07/07/2025,Ainsdale,0.635965402,18.09933036,10.57260045
07/07/2025,Hazelrigg,0.001220703,17.47094727,10.04174805
07/07/2025,Wytham,0.37109375,21.25878906,11.85058594
08/07/2025,Ainsdale,0.239508929,18.08334263,11.82977121
08/07/2025,Hazelrigg,1.910888672,16.59667969,9.322265625
08/07/2025,Wytham,0,24.16015625,10.14453125
09/07/2025,Ainsdale,0.001171875,20.98021763,14.55638951
09/07/2025,Hazelrigg,0,19.11938477,13.85327148
09/07/2025,Wytham,0,27.01757813,10.04101563
10/07/2025,Ainsdale,0,22.64656808,12.23426339
10/07/2025,Hazelrigg,0,22.01123047,12.96948242
10/07/2025,Wytham,0,30.12011719,14.33203125
11/07/2025,Ainsdale,0,26.65678013,10.75577567
11/07/2025,Hazelrigg,0.024658203,25.2890625,11.96826172
11/07/2025,Wytham,0,32.18359375,15.18359375
12/07/2025,Ainsdale,0,29.68699777,13.50837054
12/07/2025,Hazelrigg,0,27.83666992,15.38720703
12/07/2025,Wytham,0,30.14257813,16.48632813
13/07/2025,Ainsdale,0.123325893,26.73010603,14.28694196
13/07/2025,Hazelrigg,0.510009766,26.03100586,15.07861328
13/07/2025,Wytham,0,27.70410156,13.8046875
14/07/2025,Ainsdale,2.53671875,21.77993862,17.57667411
14/07/2025,Hazelrigg,2.149169922,19.53491211,16.69189453
14/07/2025,Wytham,0.38671875,24.17382813,16.96582031
15/07/2025,Ainsdale,9.696540179,18.22622768,13.49656808
15/07/2025,Hazelrigg,21.20507813,17.85913086,12.43164063
15/07/2025,Wytham,1.924804688,20.38671875,11.97949219
16/07/2025,Ainsdale,0.022879464,20.41060268,14.45792411
16/07/2025,Hazelrigg,9.77E-04,21.5246582,13.52416992
16/07/2025,Wytham,0.649414063,24.97558594,13.06542969
17/07/2025,Ainsdale,1.123577009,22.09310826,13.15276228
17/07/2025,Hazelrigg,0.302246094,21.07177734,13.40991211
17/07/2025,Wytham,0.147460938,25.77441406,17.26269531
18/07/2025,Ainsdale,0.423800223,21.72904576,16.54048549
18/07/2025,Hazelrigg,1.181884766,20.23950195,16.1809082
18/07/2025,Wytham,4.17578125,26.81835938,16.34863281
19/07/2025,Ainsdale,0.951506696,22.45990513,15.17792969
19/07/2025,Hazelrigg,1.802978516,19.859375,14.45483398
19/07/2025,Wytham,4.803710938,22.30273438,16.09863281
20/07/2025,Ainsdale,8.035184152,20.46263951,16.93258929
20/07/2025,Hazelrigg,17.74194336,20.3996582,16.49755859
20/07/2025,Wytham,3.845703125,22.08007813,16.453125
21/07/2025,Ainsdale,1.86328125,21.40962612,13.98342634
21/07/2025,Hazelrigg,0.310058594,20.08325195,12.93286133
21/07/2025,Wytham,8.838867188,23.66699219,11.12890625
22/07/2025,Ainsdale,0.100809152,18.76464844,15.92039621
22/07/2025,Hazelrigg,2.44E-04,17.89990234,14.98999023
22/07/2025,Wytham,1.66015625,21.60839844,14.02246094
23/07/2025,Ainsdale,0.957310268,19.99483817,15.07876674
23/07/2025,Hazelrigg,0.003662109,19.66333008,13.46069336
23/07/2025,Wytham,0.340820313,20.42480469,13.72167969
24/07/2025,Ainsdale,0.00108817,20.52112165,15.61648996
24/07/2025,Hazelrigg,0,20.34912109,13.68432617
24/07/2025,Wytham,0.002929688,21.47167969,13.08300781
25/07/2025,Ainsdale,0.048577009,21.71847098,13.61584821
25/07/2025,Hazelrigg,0.021972656,19.04833984,12.31591797
25/07/2025,Wytham,0,26.5703125,12.93847656
26/07/2025,Ainsdale,0.01453683,19.95845424,16.73317522
26/07/2025,Hazelrigg,0.003417969,18.59887695,15.19604492
26/07/2025,Wytham,0.260742188,24.09472656,15.47753906
27/07/2025,Ainsdale,2.132421875,19.08696987,14.91660156
27/07/2025,Hazelrigg,0.6015625,17.38500977,14.04125977
27/07/2025,Wytham,0,21.46386719,12.73046875
28/07/2025,Ainsdale,3.138867188,19.67441406,14.8905971
28/07/2025,Hazelrigg,0.80859375,18.00292969,13.87060547
28/07/2025,Wytham,0.033203125,22.11328125,11.54199219
29/07/2025,Ainsdale,0.136579241,19.45817522,13.69701451
29/07/2025,Hazelrigg,0.302978516,18.54980469,12.78759766
29/07/2025,Wytham,0.10546875,20.89257813,12.5703125
30/07/2025,Ainsdale,2.655496652,19.03175223,15.54179688
30/07/2025,Hazelrigg,0.100585938,17.68164063,14.05004883
30/07/2025,Wytham,11.71484375,25.29003906,13.89355469
31/07/2025,Ainsdale,0.041238839,18.97580915,15.16766183
31/07/2025,Hazelrigg,0.198974609,19.18920898,13.58959961
31/07/2025,Wytham,3.37890625,23.38964844,14.99707031
01/08/2025,Ainsdale,0.04969308,19.01861049,13.83052455
01/08/2025,Hazelrigg,0.031738281,16.97998047,11.0324707
01/08/2025,Wytham,1.10546875,20.38183594,11.8046875
02/08/2025,Ainsdale,2.267020089,18.90424107,13.79001116
02/08/2025,Hazelrigg,6.708984375,17.56494141,11.94946289
02/08/2025,Wytham,0,22.3515625,9.879882813
03/08/2025,Ainsdale,5.688113839,20.11286272,14.27712054
03/08/2025,Hazelrigg,17.62695313,19.19824219,12.83764648
03/08/2025,Wytham,1.366210938,24.02441406,9.936523438
04/08/2025,Ainsdale,1.123493304,19.76191406,16.12603237
04/08/2025,Hazelrigg,0.845458984,18.27978516,14.5
04/08/2025,Wytham,0.844726563,21.70800781,15.28417969
05/08/2025,Ainsdale,0.064006696,18.49807478,14.29729353
05/08/2025,Hazelrigg,1.800292969,16.89892578,13.0402832
05/08/2025,Wytham,0,20.77246094,10.796875
06/08/2025,Ainsdale,1.413113839,18.81082589,14.14229911
06/08/2025,Hazelrigg,3.834716797,17.20214844,13.04711914
06/08/2025,Wytham,0,23.01464844,9.89453125
07/08/2025,Ainsdale,0.167606027,20.95616629,14.59185268
07/08/2025,Hazelrigg,0.349853516,19.44580078,12.63696289
07/08/2025,Wytham,0.293945313,23.60644531,14.03027344
08/08/2025,Ainsdale,0.002678571,20.34344308,14.80493862
08/08/2025,Hazelrigg,0.117919922,19.33740234,13.55908203
08/08/2025,Wytham,0,22.97753906,12.33789063
09/08/2025,Ainsdale,0.012053571,20.0531808,15.14891183
09/08/2025,Hazelrigg,0.243652344,18.49707031,13.94189453
09/08/2025,Wytham,0,23.92773438,11.046875
10/08/2025,Ainsdale,0.001506696,21.22522321,12.21989397
10/08/2025,Hazelrigg,0.582763672,19.39697266,9.780517578
10/08/2025,Wytham,9.77E-04,26.44238281,11.58984375
11/08/2025,Ainsdale,0.200864955,24.69204799,15.81847098
11/08/2025,Hazelrigg,0.027099609,23.82202148,15.36230469
11/08/2025,Wytham,0.418945313,28.45703125,13.26367188
12/08/2025,Ainsdale,0.067996652,28.44966518,15.97692522
12/08/2025,Hazelrigg,0,27.24243164,18.19165039
12/08/2025,Wytham,0.255859375,32.0234375,16.46484375
13/08/2025,Ainsdale,0,23.89182478,18.12636719
13/08/2025,Hazelrigg,0,23.81396484,20.10253906
13/08/2025,Wytham,9.77E-04,27.25195313,16.76464844
14/08/2025,Ainsdale,0.030357143,22.99045759,16.98370536
14/08/2025,Hazelrigg,2.44E-04,21.8059082,16.10888672
14/08/2025,Wytham,0,26.15039063,14.69726563
15/08/2025,Ainsdale,0,21.47795759,16.16961496
15/08/2025,Hazelrigg,0,20.51147461,14.34594727
15/08/2025,Wytham,0,28.56542969,13.95898438
16/08/2025,Ainsdale,0,24.02218192,13.24188058
16/08/2025,Hazelrigg,0,21.99536133,14.61083984
16/08/2025,Wytham,0,21.42382813,15.20410156
17/08/2025,Ainsdale,0,24.82977121,12.00396205
17/08/2025,Hazelrigg,0,22.99829102,11.54711914
17/08/2025,Wytham,0,25.64355469,9.743164063
18/08/2025,Ainsdale,0,20.67260045,14.9094029
18/08/2025,Hazelrigg,0,19.67749023,13.5390625
18/08/2025,Wytham,0,21.09863281,15.625
19/08/2025,Ainsdale,0.003097098,19.3140067,14.67179129
19/08/2025,Hazelrigg,0,18.87915039,13.54272461
19/08/2025,Wytham,0.416015625,23.22753906,15.703125
20/08/2025,Ainsdale,0,18.97017299,13.71732701
20/08/2025,Hazelrigg,0,17.89477539,11.49829102
20/08/2025,Wytham,9.77E-04,19.74121094,13.67578125
21/08/2025,Ainsdale,2.79E-04,18.58984375,10.90181362
21/08/2025,Hazelrigg,0.198242188,16.92260742,8.322753906
21/08/2025,Wytham,0,19.89746094,12.56640625
22/08/2025,Ainsdale,0,19.30477121,11.25287388
22/08/2025,Hazelrigg,0.006835938,17.33666992,11.88598633
22/08/2025,Wytham,0,22.80859375,7.013671875
23/08/2025,Ainsdale,0,21.15920759,15.25499442
23/08/2025,Hazelrigg,9.77E-04,20.4074707,13.69702148
23/08/2025,Wytham,0,21.63574219,11.41601563
24/08/2025,Ainsdale,0,23.73295201,16.40719866
24/08/2025,Hazelrigg,2.44E-04,22.93286133,14.86132813
24/08/2025,Wytham,0,24.390625,15.08886719
25/08/2025,Ainsdale,0.843582589,27.58858817,13.47865513
25/08/2025,Hazelrigg,1.9140625,26.09741211,14.04492188
25/08/2025,Wytham,0.00390625,27.2890625,10.03125
26/08/2025,Ainsdale,0.699135045,21.32483259,15.73858817
26/08/2025,Hazelrigg,0.105957031,19.83056641,14.33496094
26/08/2025,Wytham,9.77E-04,24.64453125,15.16992188
27/08/2025,Ainsdale,1.011858259,20.14040179,14.99079241
27/08/2025,Hazelrigg,3.690429688,19.28710938,13.25830078
27/08/2025,Wytham,2.354492188,21.57910156,13.26269531
28/08/2025,Ainsdale,2.42156808,18.07472098,13.83074777
28/08/2025,Hazelrigg,8.107910156,18.03710938,12.3828125
28/08/2025,Wytham,13.61132813,21.24121094,9.63671875
29/08/2025,Ainsdale,0.507198661,19.33847656,13.26227679
29/08/2025,Hazelrigg,0.643798828,17.59838867,12.31469727
29/08/2025,Wytham,1.493164063,20.94140625,13.1875
30/08/2025,Ainsdale,2.196847098,19.87979911,14.35022321
30/08/2025,Hazelrigg,3.429199219,19.55102539,13.02783203
30/08/2025,Wytham,5.446289063,20.06835938,11.57910156
31/08/2025,Ainsdale,1.273353795,20.25513393,13.6031808
31/08/2025,Hazelrigg,3.032958984,19.0871582,12.21728516
31/08/2025,Wytham,2.939453125,19.97070313,11.76464844
01/09/2025,Ainsdale,3.849023438,19.12170759,14.43803013
01/09/2025,Hazelrigg,14.00415039,17.34155273,12.95996094
01/09/2025,Wytham,2.021484375,20.02148438,12.17578125
02/09/2025,Ainsdale,5.893777902,20.06972656,12.2046317
02/09/2025,Hazelrigg,4.295898438,18.66235352,11.484375
02/09/2025,Wytham,10.67675781,18.65234375,10.16015625
03/09/2025,Ainsdale,8.172377232,19.12335379,14.15895647
03/09/2025,Hazelrigg,7.438476563,17.19165039,13.42871094
03/09/2025,Wytham,14.95898438,19.74804688,14.11914063
04/09/2025,Ainsdale,1.222935268,17.54162946,12.95859375
04/09/2025,Hazelrigg,2.176269531,16.95996094,12.17944336
04/09/2025,Wytham,0.713867188,19.11230469,12.1328125
05/09/2025,Ainsdale,0.301367188,19.08850446,13.13925781
05/09/2025,Hazelrigg,0.025390625,17.97851563,11.70043945
05/09/2025,Wytham,0,21.04589844,11.546875
06/09/2025,Ainsdale,0.094112723,21.70647321,12.54913504
06/09/2025,Hazelrigg,0.075195313,20.3762207,11.02880859
06/09/2025,Wytham,0,22.69238281,10.36328125
07/09/2025,Ainsdale,8.864481027,19.4718192,16.39280134
07/09/2025,Hazelrigg,15.32299805,19.17114258,15.99682617
07/09/2025,Wytham,0.171875,23.21679688,15.33789063
08/09/2025,Ainsdale,0.203934152,18.87932478,12.29093192
08/09/2025,Hazelrigg,0.821777344,18.06274414,11.73461914
08/09/2025,Wytham,0.018554688,20.42480469,10.87109375
09/09/2025,Ainsdale,0.005133929,19.89617746,10.48186384
09/09/2025,Hazelrigg,0.007568359,19.58691406,9.284912109
09/09/2025,Wytham,8.763671875,20.296875,9.208984375
10/09/2025,Ainsdale,6.73515625,18.84606585,14.44319196
10/09/2025,Hazelrigg,13.18481445,18.53515625,13.87792969
10/09/2025,Wytham,11.40625,17.56542969,13.45898438
11/09/2025,Ainsdale,8.338560268,16.94522879,12.03493304
11/09/2025,Hazelrigg,9.985595703,15.63671875,11.30297852
11/09/2025,Wytham,11.59375,17.27050781,12.31933594
12/09/2025,Ainsdale,5.381835938,17.16222098,10.67011719
12/09/2025,Hazelrigg,13.60424805,16.00146484,10.34912109
12/09/2025,Wytham,2.251953125,17.01953125,9.356445313
13/09/2025,Ainsdale,6.504241071,16.56372768,10.18415179
13/09/2025,Hazelrigg,4.685791016,15.46801758,9.541503906
13/09/2025,Wytham,0.122070313,17.54394531,10.31347656
14/09/2025,Ainsdale,3.694754464,15.90814732,10.59193638
14/09/2025,Hazelrigg,12.74682617,14.64038086,9.086914063
14/09/2025,Wytham,10.01074219,17.27734375,7.912109375
15/09/2025,Ainsdale,3.783091518,15.65332031,12.05728237
15/09/2025,Hazelrigg,12.90576172,14.94482422,11.51855469
15/09/2025,Wytham,0.243164063,17.87402344,11.1328125
16/09/2025,Ainsdale,19.72636719,16.66143973,13.27126116
16/09/2025,Hazelrigg,13.81958008,15.18652344,12.26416016
16/09/2025,Wytham,1.5625,18.26757813,11.55078125
17/09/2025,Ainsdale,0.384988839,19.62162388,11.72912946
17/09/2025,Hazelrigg,1.312255859,18.57763672,10.52368164
17/09/2025,Wytham,0.041992188,19.12988281,11.25390625
18/09/2025,Ainsdale,0.294559152,19.2266183,13.23610491
18/09/2025,Hazelrigg,0.320068359,18.05102539,13.36621094
18/09/2025,Wytham,9.77E-04,21.86621094,15.83496094
19/09/2025,Ainsdale,9.5640625,19.61439732,15.68875558
19/09/2025,Hazelrigg,13.00341797,18.73242188,14.46826172
19/09/2025,Wytham,9.77E-04,25.17089844,14.20507813
20/09/2025,Ainsdale,32.06503906,13.83981585,12.65075335
20/09/2025,Hazelrigg,37.97094727,12.68041992,12.29785156
20/09/2025,Wytham,0.694335938,18.91210938,12.99609375
21/09/2025,Ainsdale,0.007533482,14.16967076,6.370591518
21/09/2025,Hazelrigg,0.019042969,13.59423828,6.017578125
21/09/2025,Wytham,9.77E-04,14.79199219,8.05859375
22/09/2025,Ainsdale,0.012667411,15.04785156,2.057449777
22/09/2025,Hazelrigg,0.011962891,14.20532227,1.88671875
22/09/2025,Wytham,9.77E-04,15.09863281,3.385742188
23/09/2025,Ainsdale,0,16.04441964,4.477092634
23/09/2025,Hazelrigg,0.018310547,14.82958984,3.814208984
23/09/2025,Wytham,0,15.84765625,2.705078125
24/09/2025,Ainsdale,3.35E-04,17.31032366,5.360128348
24/09/2025,Hazelrigg,0.010742188,16.27514648,4.692626953
24/09/2025,Wytham,0.002929688,16.08496094,7.426757813
25/09/2025,Ainsdale,0.004129464,18.39414063,6.234821429
25/09/2025,Hazelrigg,0.005371094,17.62841797,4.762939453
25/09/2025,Wytham,0,17.76757813,5.185546875
26/09/2025,Ainsdale,0,16.73962054,5.266489955
26/09/2025,Hazelrigg,0.037597656,16.24414063,5.682373047
26/09/2025,Wytham,9.77E-04,14.22167969,4.4140625
27/09/2025,Ainsdale,5.760379464,15.87781808,11.35507813
27/09/2025,Hazelrigg,7.292724609,15.00073242,11.17333984
27/09/2025,Wytham,2.74609375,15.04003906,6.349609375
28/09/2025,Ainsdale,0.080357143,16.03328683,9.542438616
28/09/2025,Hazelrigg,0.043212891,15.55078125,9.111816406
28/09/2025,Wytham,0.03125,17.27246094,10.97460938
29/09/2025,Ainsdale,0,16.04679129,6.84578683
29/09/2025,Hazelrigg,0.052734375,14.74047852,4.803466797
29/09/2025,Wytham,0,17.64355469,4.790039063
30/09/2025,Ainsdale,6.25516183,18.00658482,9.66671317
30/09/2025,Hazelrigg,8.811279297,16.67480469,10.36303711
30/09/2025,Wytham,0,18.83105469,5.72265625
